prompt,clamp_value,word_category,word,token_id,logit_value,baseline_logit,logit_difference,baseline_type,formality,emotion
It seems to me that,4.0,formal_low_emotion,furthermore,2134,-5.530473709106445,-5.53042459487915,-4.9114227294921875e-05,pipeline,formal,low
It seems to me that,4.0,formal_high_emotion,profoundly,29160,-8.294299125671387,-8.294178009033203,-0.00012111663818359375,pipeline,formal,high
It seems to me that,4.0,formal_high_emotion,devastated,27668,-11.011945724487305,-11.011892318725586,-5.340576171875e-05,pipeline,formal,high
It seems to me that,4.0,formal_high_emotion,magnificent,16773,-9.347745895385742,-9.347652435302734,-9.34600830078125e-05,pipeline,formal,high
It seems to me that,4.0,formal_high_emotion,appalling,573,-4.520896911621094,-4.520817756652832,-7.915496826171875e-05,pipeline,formal,high
It seems to me that,4.0,formal_high_emotion,extraordinary,10035,-6.209673881530762,-6.20956563949585,-0.00010824203491210938,pipeline,formal,high
It seems to me that,4.0,formal_high_emotion,overwhelming,11734,-7.026503562927246,-7.026409149169922,-9.441375732421875e-05,pipeline,formal,high
It seems to me that,4.0,formal_high_emotion,catastrophic,24769,-7.816000461578369,-7.815947532653809,-5.2928924560546875e-05,pipeline,formal,high
It seems to me that,4.0,formal_high_emotion,triumphant,15511,-7.291728973388672,-7.291601181030273,-0.0001277923583984375,pipeline,formal,high
It seems to me that,4.0,casual_low_emotion,yeah,12191,-6.120416164398193,-6.120282173156738,-0.00013399124145507812,pipeline,casual,low
It seems to me that,4.0,casual_low_emotion,okay,10989,-6.564840793609619,-6.564785957336426,-5.4836273193359375e-05,pipeline,casual,low
It seems to me that,4.0,casual_low_emotion,kinda,21775,-6.989880561828613,-6.989842414855957,-3.814697265625e-05,pipeline,casual,low
It seems to me that,4.0,casual_low_emotion,basically,8087,-7.193029403686523,-7.1929497718811035,-7.963180541992188e-05,pipeline,casual,low
It seems to me that,4.0,casual_low_emotion,anyway,8668,-3.688382863998413,-3.6882853507995605,-9.751319885253906e-05,pipeline,casual,low
It seems to me that,4.0,casual_low_emotion,whatever,5193,-1.9222346544265747,-1.9221572875976562,-7.736682891845703e-05,pipeline,casual,low
It seems to me that,4.0,casual_low_emotion,guess,5310,-10.813831329345703,-10.813848495483398,1.71661376953125e-05,pipeline,casual,low
It seems to me that,4.0,casual_low_emotion,stuff,4269,-6.970087051391602,-6.969966888427734,-0.0001201629638671875,pipeline,casual,low
It seems to me that,4.0,casual_high_emotion,OMG,21978,-5.6215009689331055,-5.621413230895996,-8.7738037109375e-05,pipeline,casual,high
It seems to me that,4.0,casual_high_emotion,totally,7110,-7.296901702880859,-7.296827793121338,-7.390975952148438e-05,pipeline,casual,high
It seems to me that,4.0,casual_high_emotion,literally,8642,-6.132366180419922,-6.132267951965332,-9.822845458984375e-05,pipeline,casual,high
It seems to me that,4.0,casual_high_emotion,seriously,7580,-7.7591071128845215,-7.758991241455078,-0.00011587142944335938,pipeline,casual,high
It seems to me that,4.0,casual_high_emotion,honestly,14483,-4.219418048858643,-4.219243049621582,-0.00017499923706054688,pipeline,casual,high
It seems to me that,4.0,casual_high_emotion,really,1196,-4.764610767364502,-4.76451301574707,-9.775161743164062e-05,pipeline,casual,high
It seems to me that,4.0,casual_high_emotion,absolutely,6270,-6.861274719238281,-6.861181259155273,-9.34600830078125e-05,pipeline,casual,high
It seems to me that,4.0,casual_high_emotion,incredibly,9301,-6.716549873352051,-6.716452598571777,-9.72747802734375e-05,pipeline,casual,high
The best approach would be,-4.0,formal_low_emotion,perhaps,4153,-2.6340038776397705,-2.6340599060058594,5.602836608886719e-05,pipeline,formal,low
The best approach would be,-4.0,formal_low_emotion,may,754,-5.634298324584961,-5.634313583374023,1.52587890625e-05,pipeline,formal,low
The best approach would be,-4.0,formal_low_emotion,however,2480,-4.395872116088867,-4.395817756652832,-5.435943603515625e-05,pipeline,formal,low
The best approach would be,-4.0,formal_low_emotion,therefore,4320,-4.262338638305664,-4.262266635894775,-7.200241088867188e-05,pipeline,formal,low
The best approach would be,-4.0,formal_low_emotion,consequently,23995,-8.180395126342773,-8.180360794067383,-3.4332275390625e-05,pipeline,formal,low
The best approach would be,-4.0,formal_low_emotion,moreover,541,-3.168097734451294,-3.1680521965026855,-4.553794860839844e-05,pipeline,formal,low
The best approach would be,-4.0,formal_low_emotion,accordingly,17159,-7.918833255767822,-7.918730735778809,-0.00010251998901367188,pipeline,formal,low
The best approach would be,-4.0,formal_low_emotion,furthermore,2134,-3.8753201961517334,-3.8751513957977295,-0.00016880035400390625,pipeline,formal,low
The best approach would be,-4.0,formal_high_emotion,profoundly,29160,-12.648956298828125,-12.648835182189941,-0.00012111663818359375,pipeline,formal,high
The best approach would be,-4.0,formal_high_emotion,devastated,27668,-11.786689758300781,-11.786552429199219,-0.0001373291015625,pipeline,formal,high
The best approach would be,-4.0,formal_high_emotion,magnificent,16773,-10.788702011108398,-10.788664817810059,-3.719329833984375e-05,pipeline,formal,high
The best approach would be,-4.0,formal_high_emotion,appalling,573,-4.261064529418945,-4.261016368865967,-4.8160552978515625e-05,pipeline,formal,high
The best approach would be,-4.0,formal_high_emotion,extraordinary,10035,-8.896247863769531,-8.896245956420898,-1.9073486328125e-06,pipeline,formal,high
The best approach would be,-4.0,formal_high_emotion,overwhelming,11734,-5.397165298461914,-5.396991729736328,-0.0001735687255859375,pipeline,formal,high
The best approach would be,-4.0,formal_high_emotion,catastrophic,24769,-9.788429260253906,-9.788272857666016,-0.000156402587890625,pipeline,formal,high
The best approach would be,-4.0,formal_high_emotion,triumphant,15511,-9.740310668945312,-9.740233421325684,-7.724761962890625e-05,pipeline,formal,high
The best approach would be,-4.0,casual_low_emotion,yeah,12191,-6.400936126708984,-6.400968074798584,3.1948089599609375e-05,pipeline,casual,low
The best approach would be,-4.0,casual_low_emotion,okay,10989,-6.896827697753906,-6.896812438964844,-1.52587890625e-05,pipeline,casual,low
The best approach would be,-4.0,casual_low_emotion,kinda,21775,-4.7531023025512695,-4.753157615661621,5.53131103515625e-05,pipeline,casual,low
The best approach would be,-4.0,casual_low_emotion,basically,8087,-1.983519434928894,-1.9835700988769531,5.066394805908203e-05,pipeline,casual,low
The best approach would be,-4.0,casual_low_emotion,anyway,8668,-3.9834423065185547,-3.9833431243896484,-9.918212890625e-05,pipeline,casual,low
The best approach would be,-4.0,casual_low_emotion,whatever,5193,-3.5527100563049316,-3.5527169704437256,6.9141387939453125e-06,pipeline,casual,low
The best approach would be,-4.0,casual_low_emotion,guess,5310,-8.07306957244873,-8.073022842407227,-4.673004150390625e-05,pipeline,casual,low
The best approach would be,-4.0,casual_low_emotion,stuff,4269,-6.817148685455322,-6.817241668701172,9.298324584960938e-05,pipeline,casual,low
The best approach would be,-4.0,casual_high_emotion,OMG,21978,-6.210261344909668,-6.210175037384033,-8.630752563476562e-05,pipeline,casual,high
The best approach would be,-4.0,casual_high_emotion,totally,7110,-3.873276710510254,-3.8732125759124756,-6.413459777832031e-05,pipeline,casual,high
The best approach would be,-4.0,casual_high_emotion,literally,8642,-2.0676093101501465,-2.0676002502441406,-9.059906005859375e-06,pipeline,casual,high
The best approach would be,-4.0,casual_high_emotion,seriously,7580,-7.173650741577148,-7.173571586608887,-7.915496826171875e-05,pipeline,casual,high
The best approach would be,-4.0,casual_high_emotion,honestly,14483,-3.36574387550354,-3.365665912628174,-7.796287536621094e-05,pipeline,casual,high
The best approach would be,-4.0,casual_high_emotion,really,1196,-2.4606730937957764,-2.4605941772460938,-7.891654968261719e-05,pipeline,casual,high
The best approach would be,-4.0,casual_high_emotion,absolutely,6270,-4.4060139656066895,-4.405916213989258,-9.775161743164062e-05,pipeline,casual,high
The best approach would be,-4.0,casual_high_emotion,incredibly,9301,-8.792551040649414,-8.792519569396973,-3.147125244140625e-05,pipeline,casual,high
The best approach would be,0.0,formal_low_emotion,perhaps,4153,-2.6340510845184326,-2.6340599060058594,8.821487426757812e-06,pipeline,formal,low
The best approach would be,0.0,formal_low_emotion,may,754,-5.634309768676758,-5.634313583374023,3.814697265625e-06,pipeline,formal,low
The best approach would be,0.0,formal_low_emotion,however,2480,-4.3958330154418945,-4.395817756652832,-1.52587890625e-05,pipeline,formal,low
The best approach would be,0.0,formal_low_emotion,therefore,4320,-4.262282848358154,-4.262266635894775,-1.621246337890625e-05,pipeline,formal,low
The best approach would be,0.0,formal_low_emotion,consequently,23995,-8.18037223815918,-8.180360794067383,-1.1444091796875e-05,pipeline,formal,low
The best approach would be,0.0,formal_low_emotion,moreover,541,-3.1680614948272705,-3.1680521965026855,-9.298324584960938e-06,pipeline,formal,low
The best approach would be,0.0,formal_low_emotion,accordingly,17159,-7.918754577636719,-7.918730735778809,-2.384185791015625e-05,pipeline,formal,low
The best approach would be,0.0,formal_low_emotion,furthermore,2134,-3.8751838207244873,-3.8751513957977295,-3.24249267578125e-05,pipeline,formal,low
The best approach would be,0.0,formal_high_emotion,profoundly,29160,-12.648860931396484,-12.648835182189941,-2.574920654296875e-05,pipeline,formal,high
The best approach would be,0.0,formal_high_emotion,devastated,27668,-11.786582946777344,-11.786552429199219,-3.0517578125e-05,pipeline,formal,high
The best approach would be,0.0,formal_high_emotion,magnificent,16773,-10.788675308227539,-10.788664817810059,-1.049041748046875e-05,pipeline,formal,high
The best approach would be,0.0,formal_high_emotion,appalling,573,-4.261024475097656,-4.261016368865967,-8.106231689453125e-06,pipeline,formal,high
The best approach would be,0.0,formal_high_emotion,extraordinary,10035,-8.896245956420898,-8.896245956420898,0.0,pipeline,formal,high
The best approach would be,0.0,formal_high_emotion,overwhelming,11734,-5.397027015686035,-5.396991729736328,-3.528594970703125e-05,pipeline,formal,high
The best approach would be,0.0,formal_high_emotion,catastrophic,24769,-9.788308143615723,-9.788272857666016,-3.528594970703125e-05,pipeline,formal,high
The best approach would be,0.0,formal_high_emotion,triumphant,15511,-9.74024772644043,-9.740233421325684,-1.430511474609375e-05,pipeline,formal,high
The best approach would be,0.0,casual_low_emotion,yeah,12191,-6.4009623527526855,-6.400968074798584,5.7220458984375e-06,pipeline,casual,low
The best approach would be,0.0,casual_low_emotion,okay,10989,-6.896820545196533,-6.896812438964844,-8.106231689453125e-06,pipeline,casual,low
The best approach would be,0.0,casual_low_emotion,kinda,21775,-4.753148078918457,-4.753157615661621,9.5367431640625e-06,pipeline,casual,low
The best approach would be,0.0,casual_low_emotion,basically,8087,-1.9835618734359741,-1.9835700988769531,8.225440979003906e-06,pipeline,casual,low
The best approach would be,0.0,casual_low_emotion,anyway,8668,-3.9833669662475586,-3.9833431243896484,-2.384185791015625e-05,pipeline,casual,low
The best approach would be,0.0,casual_low_emotion,whatever,5193,-3.5527191162109375,-3.5527169704437256,-2.1457672119140625e-06,pipeline,casual,low
The best approach would be,0.0,casual_low_emotion,guess,5310,-8.07303237915039,-8.073022842407227,-9.5367431640625e-06,pipeline,casual,low
The best approach would be,0.0,casual_low_emotion,stuff,4269,-6.8172197341918945,-6.817241668701172,2.193450927734375e-05,pipeline,casual,low
The best approach would be,0.0,casual_high_emotion,OMG,21978,-6.210190296173096,-6.210175037384033,-1.52587890625e-05,pipeline,casual,high
The best approach would be,0.0,casual_high_emotion,totally,7110,-3.8732309341430664,-3.8732125759124756,-1.8358230590820312e-05,pipeline,casual,high
The best approach would be,0.0,casual_high_emotion,literally,8642,-2.0676043033599854,-2.0676002502441406,-4.0531158447265625e-06,pipeline,casual,high
The best approach would be,0.0,casual_high_emotion,seriously,7580,-7.173591136932373,-7.173571586608887,-1.9550323486328125e-05,pipeline,casual,high
The best approach would be,0.0,casual_high_emotion,honestly,14483,-3.365684986114502,-3.365665912628174,-1.9073486328125e-05,pipeline,casual,high
The best approach would be,0.0,casual_high_emotion,really,1196,-2.4606096744537354,-2.4605941772460938,-1.5497207641601562e-05,pipeline,casual,high
The best approach would be,0.0,casual_high_emotion,absolutely,6270,-4.405936241149902,-4.405916213989258,-2.002716064453125e-05,pipeline,casual,high
The best approach would be,0.0,casual_high_emotion,incredibly,9301,-8.792524337768555,-8.792519569396973,-4.76837158203125e-06,pipeline,casual,high
The best approach would be,1.0,formal_low_emotion,perhaps,4153,-2.6340599060058594,-2.6340599060058594,0.0,pipeline,formal,low
The best approach would be,1.0,formal_low_emotion,may,754,-5.634313583374023,-5.634313583374023,0.0,pipeline,formal,low
The best approach would be,1.0,formal_low_emotion,however,2480,-4.395817756652832,-4.395817756652832,0.0,pipeline,formal,low
The best approach would be,1.0,formal_low_emotion,therefore,4320,-4.262266635894775,-4.262266635894775,0.0,pipeline,formal,low
The best approach would be,1.0,formal_low_emotion,consequently,23995,-8.180360794067383,-8.180360794067383,0.0,pipeline,formal,low
The best approach would be,1.0,formal_low_emotion,moreover,541,-3.1680521965026855,-3.1680521965026855,0.0,pipeline,formal,low
The best approach would be,1.0,formal_low_emotion,accordingly,17159,-7.918730735778809,-7.918730735778809,0.0,pipeline,formal,low
The best approach would be,1.0,formal_low_emotion,furthermore,2134,-3.8751513957977295,-3.8751513957977295,0.0,pipeline,formal,low
The best approach would be,1.0,formal_high_emotion,profoundly,29160,-12.648835182189941,-12.648835182189941,0.0,pipeline,formal,high
The best approach would be,1.0,formal_high_emotion,devastated,27668,-11.786552429199219,-11.786552429199219,0.0,pipeline,formal,high
The best approach would be,1.0,formal_high_emotion,magnificent,16773,-10.788664817810059,-10.788664817810059,0.0,pipeline,formal,high
The best approach would be,1.0,formal_high_emotion,appalling,573,-4.261016368865967,-4.261016368865967,0.0,pipeline,formal,high
The best approach would be,1.0,formal_high_emotion,extraordinary,10035,-8.896245956420898,-8.896245956420898,0.0,pipeline,formal,high
The best approach would be,1.0,formal_high_emotion,overwhelming,11734,-5.396991729736328,-5.396991729736328,0.0,pipeline,formal,high
The best approach would be,1.0,formal_high_emotion,catastrophic,24769,-9.788272857666016,-9.788272857666016,0.0,pipeline,formal,high
The best approach would be,1.0,formal_high_emotion,triumphant,15511,-9.740233421325684,-9.740233421325684,0.0,pipeline,formal,high
The best approach would be,1.0,casual_low_emotion,yeah,12191,-6.400968074798584,-6.400968074798584,0.0,pipeline,casual,low
The best approach would be,1.0,casual_low_emotion,okay,10989,-6.896812438964844,-6.896812438964844,0.0,pipeline,casual,low
The best approach would be,1.0,casual_low_emotion,kinda,21775,-4.753157615661621,-4.753157615661621,0.0,pipeline,casual,low
The best approach would be,1.0,casual_low_emotion,basically,8087,-1.9835700988769531,-1.9835700988769531,0.0,pipeline,casual,low
The best approach would be,1.0,casual_low_emotion,anyway,8668,-3.9833431243896484,-3.9833431243896484,0.0,pipeline,casual,low
The best approach would be,1.0,casual_low_emotion,whatever,5193,-3.5527169704437256,-3.5527169704437256,0.0,pipeline,casual,low
The best approach would be,1.0,casual_low_emotion,guess,5310,-8.073022842407227,-8.073022842407227,0.0,pipeline,casual,low
The best approach would be,1.0,casual_low_emotion,stuff,4269,-6.817241668701172,-6.817241668701172,0.0,pipeline,casual,low
The best approach would be,1.0,casual_high_emotion,OMG,21978,-6.210175037384033,-6.210175037384033,0.0,pipeline,casual,high
The best approach would be,1.0,casual_high_emotion,totally,7110,-3.8732125759124756,-3.8732125759124756,0.0,pipeline,casual,high
The best approach would be,1.0,casual_high_emotion,literally,8642,-2.0676002502441406,-2.0676002502441406,0.0,pipeline,casual,high
The best approach would be,1.0,casual_high_emotion,seriously,7580,-7.173571586608887,-7.173571586608887,0.0,pipeline,casual,high
The best approach would be,1.0,casual_high_emotion,honestly,14483,-3.365665912628174,-3.365665912628174,0.0,pipeline,casual,high
The best approach would be,1.0,casual_high_emotion,really,1196,-2.4605941772460938,-2.4605941772460938,0.0,pipeline,casual,high
The best approach would be,1.0,casual_high_emotion,absolutely,6270,-4.405916213989258,-4.405916213989258,0.0,pipeline,casual,high
The best approach would be,1.0,casual_high_emotion,incredibly,9301,-8.792519569396973,-8.792519569396973,0.0,pipeline,casual,high
The best approach would be,4.0,formal_low_emotion,perhaps,4153,-2.6340951919555664,-2.6340599060058594,-3.528594970703125e-05,pipeline,formal,low
The best approach would be,4.0,formal_low_emotion,may,754,-5.634321212768555,-5.634313583374023,-7.62939453125e-06,pipeline,formal,low
The best approach would be,4.0,formal_low_emotion,however,2480,-4.395785808563232,-4.395817756652832,3.1948089599609375e-05,pipeline,formal,low
The best approach would be,4.0,formal_low_emotion,therefore,4320,-4.2622270584106445,-4.262266635894775,3.9577484130859375e-05,pipeline,formal,low
The best approach would be,4.0,formal_low_emotion,consequently,23995,-8.18034553527832,-8.180360794067383,1.52587890625e-05,pipeline,formal,low
The best approach would be,4.0,formal_low_emotion,moreover,541,-3.168025493621826,-3.1680521965026855,2.6702880859375e-05,pipeline,formal,low
The best approach would be,4.0,formal_low_emotion,accordingly,17159,-7.918669700622559,-7.918730735778809,6.103515625e-05,pipeline,formal,low
The best approach would be,4.0,formal_low_emotion,furthermore,2134,-3.8750531673431396,-3.8751513957977295,9.822845458984375e-05,pipeline,formal,low
The best approach would be,4.0,formal_high_emotion,profoundly,29160,-12.64876937866211,-12.648835182189941,6.580352783203125e-05,pipeline,formal,high
The best approach would be,4.0,formal_high_emotion,devastated,27668,-11.786470413208008,-11.786552429199219,8.20159912109375e-05,pipeline,formal,high
The best approach would be,4.0,formal_high_emotion,magnificent,16773,-10.788650512695312,-10.788664817810059,1.430511474609375e-05,pipeline,formal,high
The best approach would be,4.0,formal_high_emotion,appalling,573,-4.260984897613525,-4.261016368865967,3.147125244140625e-05,pipeline,formal,high
The best approach would be,4.0,formal_high_emotion,extraordinary,10035,-8.896245002746582,-8.896245956420898,9.5367431640625e-07,pipeline,formal,high
The best approach would be,4.0,formal_high_emotion,overwhelming,11734,-5.3968892097473145,-5.396991729736328,0.00010251998901367188,pipeline,formal,high
The best approach would be,4.0,formal_high_emotion,catastrophic,24769,-9.788193702697754,-9.788272857666016,7.915496826171875e-05,pipeline,formal,high
The best approach would be,4.0,formal_high_emotion,triumphant,15511,-9.740188598632812,-9.740233421325684,4.482269287109375e-05,pipeline,formal,high
The best approach would be,4.0,casual_low_emotion,yeah,12191,-6.400988578796387,-6.400968074798584,-2.0503997802734375e-05,pipeline,casual,low
The best approach would be,4.0,casual_low_emotion,okay,10989,-6.896803855895996,-6.896812438964844,8.58306884765625e-06,pipeline,casual,low
The best approach would be,4.0,casual_low_emotion,kinda,21775,-4.7531890869140625,-4.753157615661621,-3.147125244140625e-05,pipeline,casual,low
The best approach would be,4.0,casual_low_emotion,basically,8087,-1.9836039543151855,-1.9835700988769531,-3.3855438232421875e-05,pipeline,casual,low
The best approach would be,4.0,casual_low_emotion,anyway,8668,-3.9832887649536133,-3.9833431243896484,5.435943603515625e-05,pipeline,casual,low
The best approach would be,4.0,casual_low_emotion,whatever,5193,-3.5527217388153076,-3.5527169704437256,-4.76837158203125e-06,pipeline,casual,low
The best approach would be,4.0,casual_low_emotion,guess,5310,-8.072996139526367,-8.073022842407227,2.6702880859375e-05,pipeline,casual,low
The best approach would be,4.0,casual_low_emotion,stuff,4269,-6.81729793548584,-6.817241668701172,-5.626678466796875e-05,pipeline,casual,low
The best approach would be,4.0,casual_high_emotion,OMG,21978,-6.210115909576416,-6.210175037384033,5.91278076171875e-05,pipeline,casual,high
The best approach would be,4.0,casual_high_emotion,totally,7110,-3.8731775283813477,-3.8732125759124756,3.504753112792969e-05,pipeline,casual,high
The best approach would be,4.0,casual_high_emotion,literally,8642,-2.0675976276397705,-2.0676002502441406,2.6226043701171875e-06,pipeline,casual,high
The best approach would be,4.0,casual_high_emotion,seriously,7580,-7.17352294921875,-7.173571586608887,4.863739013671875e-05,pipeline,casual,high
The best approach would be,4.0,casual_high_emotion,honestly,14483,-3.3656234741210938,-3.365665912628174,4.2438507080078125e-05,pipeline,casual,high
The best approach would be,4.0,casual_high_emotion,really,1196,-2.460545539855957,-2.4605941772460938,4.863739013671875e-05,pipeline,casual,high
The best approach would be,4.0,casual_high_emotion,absolutely,6270,-4.405858516693115,-4.405916213989258,5.7697296142578125e-05,pipeline,casual,high
The best approach would be,4.0,casual_high_emotion,incredibly,9301,-8.792499542236328,-8.792519569396973,2.002716064453125e-05,pipeline,casual,high
